Schaal;Periode;TypeResultaat;Versie;Habitattype;Habitatsubtype;Criterium;Indicator;Belang;SBZH;nObs;sumWeights;AandeelGunstig;AandeelGunstig_LLCI;AandeelGunstig_ULCI
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;bosconstantie;zb;Buiten;19;25,87597132;61,1;36,79;80,91
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Structuur;bosconstantie;zb;Binnen & Buiten;17;21,86268727;63,1;36,17;83,77
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Structuur;bosconstantie;zb;Binnen & Buiten;13;13,94609655;92,83;62,05;99,03
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Structuur;bosconstantie;zb;Binnen & Buiten;10;10,88750919;63,26;31,65;86,49
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Structuur;bosconstantie;zb;Binnen & Buiten;3;3,5471875;72,94;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;43;50,24348051;9,93;4,09;22,18
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;hoeveelheid dik dood hout;zb;Binnen;24;24,36750919;16,37;6,17;36,85
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;hoeveelheid dik dood hout;zb;Buiten;19;25,87597132;3,86;0,52;23,66
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;17;21,86268727;9,1;2,18;31,06
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;13;13,94609655;14,34;3,49;43,66
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;10;10,88750919;9,18;1,22;45,25
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;3;3,5471875;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;43;50,24348051;9,93;4,09;22,18
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;hoeveelheid dik dood hout;zb;Binnen;24;24,36750919;16,37;6,17;36,85
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;hoeveelheid dik dood hout;zb;Buiten;19;25,87597132;3,86;0,52;23,66
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;17;21,86268727;9,1;2,18;31,06
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;13;13,94609655;14,34;3,49;43,66
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;10;10,88750919;9,18;1,22;45,25
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;3;3,5471875;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;43;50,24348051;98,01;86,85;99,73
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;horizontale structuur - groeiklassen;b;Binnen;24;24,36750919;95,9;75,46;99,44
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;horizontale structuur - groeiklassen;b;Buiten;19;25,87597132;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;17;21,86268727;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;13;13,94609655;92,83;62,05;99,03
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;10;10,88750919;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;3;3,5471875;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;43;50,24348051;98,01;86,85;99,73
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;horizontale structuur - groeiklassen;b;Binnen;24;24,36750919;95,9;75,46;99,44
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;horizontale structuur - groeiklassen;b;Buiten;19;25,87597132;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;17;21,86268727;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;13;13,94609655;92,83;62,05;99,03
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;10;10,88750919;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;3;3,5471875;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;minimum structuurareaal;zb;Binnen & Buiten;43;50,24348051;24,19;13,82;38,83
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;minimum structuurareaal;zb;Binnen;24;24,36750919;40,18;22,54;60,78
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;minimum structuurareaal;zb;Buiten;19;25,87597132;9,13;2,2;30,98
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Structuur;minimum structuurareaal;zb;Binnen & Buiten;17;21,86268727;32,4;14,93;56,69
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Structuur;minimum structuurareaal;zb;Binnen & Buiten;13;13,94609655;29,17;10,97;57,92
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Structuur;minimum structuurareaal;zb;Binnen & Buiten;10;10,88750919;0;0;0
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Structuur;minimum structuurareaal;zb;Binnen & Buiten;3;3,5471875;28,19;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;minimum structuurareaal;zb;Binnen & Buiten;43;50,24348051;24,19;13,82;38,83
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;minimum structuurareaal;zb;Binnen;24;24,36750919;40,18;22,54;60,78
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;minimum structuurareaal;zb;Buiten;19;25,87597132;9,13;2,2;30,98
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Structuur;minimum structuurareaal;zb;Binnen & Buiten;17;21,86268727;32,4;14,93;56,69
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Structuur;minimum structuurareaal;zb;Binnen & Buiten;13;13,94609655;29,17;10,97;57,92
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Structuur;minimum structuurareaal;zb;Binnen & Buiten;10;10,88750919;0;0;0
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Structuur;minimum structuurareaal;zb;Binnen & Buiten;3;3,5471875;28,19;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;verticale structuur;b;Binnen & Buiten;43;50,24348051;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;verticale structuur;b;Binnen;24;24,36750919;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;verticale structuur;b;Buiten;19;25,87597132;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Structuur;verticale structuur;b;Binnen & Buiten;17;21,86268727;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Structuur;verticale structuur;b;Binnen & Buiten;13;13,94609655;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Structuur;verticale structuur;b;Binnen & Buiten;10;10,88750919;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Structuur;verticale structuur;b;Binnen & Buiten;3;3,5471875;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Structuur;verticale structuur;b;Binnen & Buiten;43;50,24348051;100;100;100
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Structuur;verticale structuur;b;Binnen;24;24,36750919;100;100;100
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Structuur;verticale structuur;b;Buiten;19;25,87597132;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Structuur;verticale structuur;b;Binnen & Buiten;17;21,86268727;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Structuur;verticale structuur;b;Binnen & Buiten;13;13,94609655;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Structuur;verticale structuur;b;Binnen & Buiten;10;10,88750919;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Structuur;verticale structuur;b;Binnen & Buiten;3;3,5471875;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;43;50,24348051;61,03;44,98;75
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;24;24,36750919;64,18;42,28;81,43
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;19;25,87597132;58,06;34,88;78,16
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;17;21,86268727;66,58;40,84;85,18
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;13;13,94609655;73,27;44,87;90,22
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;10;10,88750919;36,1;13,2;67,73
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;3;3,5471875;55,26;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;43;50,24348051;72,84;56,94;84,46
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;24;24,36750919;72,39;49,38;87,58
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;19;25,87597132;73,26;50,03;88,23
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;17;21,86268727;84,98;61,02;95,34
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;13;13,94609655;73,27;44,87;90,22
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;10;10,88750919;53,64;23,38;81,44
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;3;3,5471875;55,26;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;43;50,24348051;52,77;37,23;67,78
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;24;24,36750919;52,81;32,83;71,92
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;19;25,87597132;52,73;30,13;74,26
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;17;21,86268727;72,68;46,53;89,05
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;13;13,94609655;40,47;17,54;68,47
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;10;10,88750919;45,72;18,12;76,22
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;3;3,5471875;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;43;50,24348051;38,77;24,52;55,24
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;24;24,36750919;44,15;25,33;64,81
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;19;25,87597132;33,71;15,03;59,38
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;17;21,86268727;49,71;26,28;73,27
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;13;13,94609655;32,8;12,51;62,48
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;10;10,88750919;19,08;2,83;65,61
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;3;3,5471875;55,26;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Verstoring;invasieve exoten;b;Binnen & Buiten;43;50,24348051;85,75;70,3;93,87
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Verstoring;invasieve exoten;b;Binnen;24;24,36750919;89,25;70,52;96,64
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Verstoring;invasieve exoten;b;Buiten;19;25,87597132;82,46;56,1;94,53
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Verstoring;invasieve exoten;b;Binnen & Buiten;17;21,86268727;90,75;55,78;98,71
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Verstoring;invasieve exoten;b;Binnen & Buiten;13;13,94609655;88,1;60,94;97,23
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Verstoring;invasieve exoten;b;Binnen & Buiten;10;10,88750919;91,46;56,72;98,87
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Verstoring;invasieve exoten;b;Binnen & Buiten;3;3,5471875;28,19;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Verstoring;ruderalisering;zb;Binnen & Buiten;43;50,24348051;72,12;55,52;84,28
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Verstoring;ruderalisering;zb;Binnen;24;24,36750919;87,69;67,58;96,05
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Verstoring;ruderalisering;zb;Buiten;19;25,87597132;57,46;33,93;78,03
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Verstoring;ruderalisering;zb;Binnen & Buiten;17;21,86268727;58,48;32,91;80,17
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Verstoring;ruderalisering;zb;Binnen & Buiten;13;13,94609655;92,83;62,05;99,03
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Verstoring;ruderalisering;zb;Binnen & Buiten;10;10,88750919;63,9;32,27;86,8
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Verstoring;ruderalisering;zb;Binnen & Buiten;3;3,5471875;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Verstoring;verruiging;zb;Binnen & Buiten;43;50,24348051;96,1;85,37;99,05
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Verstoring;verruiging;zb;Binnen;24;24,36750919;91,96;72,47;98,03
Vlaanderen;2;SBZH;Versie 2.0;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Verstoring;verruiging;zb;Buiten;19;25,87597132;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_va;Verstoring;verruiging;zb;Binnen & Buiten;17;21,86268727;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vm;Verstoring;verruiging;zb;Binnen & Buiten;13;13,94609655;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vn;Verstoring;verruiging;zb;Binnen & Buiten;10;10,88750919;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 2.0;9,10E+01;91E0_vo;Verstoring;verruiging;zb;Binnen & Buiten;3;3,5471875;44,74;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Verstoring;verruiging;zb;Binnen & Buiten;43;50,24348051;46,86;31,84;62,47
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Verstoring;verruiging;zb;Binnen;24;24,36750919;58,68;37,51;77,07
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Verstoring;verruiging;zb;Buiten;19;25,87597132;35,72;16,68;60,66
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Verstoring;verruiging;zb;Binnen & Buiten;17;21,86268727;44,8;22,6;69,28
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Verstoring;verruiging;zb;Binnen & Buiten;13;13,94609655;78;48,71;92,97
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Verstoring;verruiging;zb;Binnen & Buiten;10;10,88750919;17,54;4,18;50,94
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Verstoring;verruiging;zb;Binnen & Buiten;3;3,5471875;27,06;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;43;50,24348051;92,94;79,48;97,81
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;24;24,36750919;91,96;72,47;98,03
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;19;25,87597132;93,87;66,48;99,16
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;17;21,86268727;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;13;13,94609655;92,83;62,05;99,03
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;10;10,88750919;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;3;3,5471875;28,19;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vn; 91E0_vo";Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;43;50,24348051;88;70,84;95,68
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vm; 91E0_vo; 91E0_vn";Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;24;24,36750919;87,37;59,6;97,01
Vlaanderen;2;SBZH;Versie 3;9,10E+01;"91E0_va; 91E0_vn; 91E0_vm; 91E0_vo";Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;19;25,87597132;88,59;61,59;97,41
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_va;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;17;21,86268727;86,18;56,31;96,79
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vm;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;13;13,94609655;100;100;100
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vn;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;10;10,88750919;72,38;33,32;93,21
Vlaanderen;2;Habitatsubtype;Versie 3;9,10E+01;91E0_vo;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;3;3,5471875;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Structuur;aandeel dood hout;b;Binnen & Buiten;17;19,08775685;43,11;21,61;67,57
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;aandeel dood hout;b;Binnen;9;8,49;34,51;11,13;68,91
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;aandeel dood hout;b;Buiten;8;10,59775685;50;19,33;80,67
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Structuur;aandeel dood hout;b;Binnen & Buiten;17;19,08775685;43,11;21,61;67,57
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;aandeel dood hout;b;Binnen;9;8,49;34,51;11,13;68,91
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;aandeel dood hout;b;Buiten;8;10,59775685;50;19,33;80,67
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Structuur;bosconstantie;zb;Binnen & Buiten;17;19,08775685;38,24;17,98;63,63
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;bosconstantie;zb;Binnen;9;8,49;23,56;5,72;61,01
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;bosconstantie;zb;Buiten;8;10,59775685;50;19,33;80,67
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Structuur;bosconstantie;zb;Binnen & Buiten;17;19,08775685;38,24;17,98;63,63
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;bosconstantie;zb;Binnen;9;8,49;23,56;5,72;61,01
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;bosconstantie;zb;Buiten;8;10,59775685;50;19,33;80,67
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;17;19,08775685;6,94;0,92;37,49
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;hoeveelheid dik dood hout;zb;Binnen;9;8,49;0;0;0
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;hoeveelheid dik dood hout;zb;Buiten;8;10,59775685;12,5;1,62;55,33
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;17;19,08775685;6,94;0,92;37,49
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;hoeveelheid dik dood hout;zb;Binnen;9;8,49;0;0;0
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;hoeveelheid dik dood hout;zb;Buiten;8;10,59775685;12,5;1,62;55,33
